timestamp,open,high,low,close,volume
2024-07-05 00:00:57.500883,99.8628119607919,100.64106803382585,99.11556923145757,100.14749365437159,29701.335970835742
2024-07-06 00:00:57.500883,100.7333686179016,101.20148474348602,100.66441198214471,101.20148474348602,26359.120789211636
2024-07-07 00:00:57.500883,101.57834428934261,102.25400623008333,100.1060706874997,100.1060706874997,17698.5117673728
2024-07-08 00:00:57.500883,102.28820125426996,102.4934502996923,101.49658367548227,102.4934502996923,23754.471219592157
2024-07-09 00:00:57.500883,103.24970448243502,103.96574356437658,103.02646225877567,103.46377966631466,101961.79129669961
2024-07-10 00:00:57.500883,102.48890836743969,102.91093069781986,101.49286632295971,101.89061806228328,23635.861059744064
2024-07-11 00:00:57.500883,104.22958090349759,106.20398775587574,102.48413033564003,103.50697572844402,52985.64975762116
2024-07-12 00:00:57.500883,103.72894375491406,104.59195782348019,102.42656456883942,103.78076155917365,7245.279399137611
2024-07-13 00:00:57.500883,105.28734545193514,107.16674283090681,104.33275676023158,104.33275676023158,32224.827906422695
2024-07-14 00:00:57.500883,103.62068469915127,105.24168185024145,103.44649402494062,103.83572586437722,26015.772918273942
2024-07-15 00:00:57.500883,104.01831938012009,104.40175822352158,102.69158266811023,104.40175822352158,18696.13423587077
2024-07-16 00:00:57.500883,103.29299329726969,103.70208138270249,102.23900767552357,103.24325557962796,11251.600960831956
2024-07-17 00:00:57.500883,104.35225860132245,104.64703605840842,103.32587570012925,104.38021510784213,34291.76210533152
2024-07-18 00:00:57.500883,104.10918518460188,105.56357227328527,103.32198437891476,105.56357227328527,14813.720027493991
2024-07-19 00:00:57.500883,106.94851285878148,107.40080836733408,105.732749641505,105.9307154680922,30097.371309042086
2024-07-20 00:00:57.500883,107.23110090924214,107.94732096022398,106.16141096646686,107.12064984152434,53925.20135211886
2024-07-21 00:00:57.500883,107.72971720313076,107.9446214086699,107.19313221214428,107.53373281681691,27703.754604160946
2024-07-22 00:00:57.500883,107.98926470710101,108.71723209493749,107.79304432109782,108.44277744175315,63527.632144034265
2024-07-23 00:00:57.500883,107.78787844856028,108.43026014127021,107.73428747222431,108.43026014127021,31722.219477970066
2024-07-24 00:00:57.500883,108.08817470546882,109.14994277991073,107.69591177725647,109.14994277991073,8192.773652797123
2024-07-25 00:00:57.500883,110.72407853936537,111.1012285880443,110.64648172702461,111.1012285880443,82872.4110036268
2024-07-26 00:00:57.500883,109.23013919392947,110.98041161445717,108.39842250687427,109.26582681128023,20303.203262640185
2024-07-27 00:00:57.500883,108.66844351284873,109.72266469932593,107.1402015638079,109.72266469932593,12417.099335271212
2024-07-28 00:00:57.500883,107.70986816559275,109.0043072933621,106.9818555725589,108.30583506973706,52086.08748969544
2024-07-29 00:00:57.500883,111.19701491105533,111.55725755984902,109.59353307166076,111.08274718966983,1135.7075130578494
2024-07-30 00:00:57.500883,110.34845262681957,111.71279476511033,110.27651795816989,111.5634326672863,5313.905100400989
2024-07-31 00:00:57.500883,110.70066032562677,110.88007729231154,109.86015217341846,109.86015217341846,14324.311858332692
2024-08-01 00:00:57.500883,113.41902145369926,114.33129824505372,113.04925418710037,113.04925418710037,15377.242175664309
2024-08-02 00:00:57.500883,111.90222971846711,112.03798279717488,111.68368018761497,111.68368018761497,17054.497693927853
2024-08-03 00:00:57.500883,109.68487594770502,110.3339632200944,108.60156281137367,110.32366695502755,42914.56269165123
2024-08-04 00:00:57.500883,107.76341138991152,107.9767773616275,106.45532457688368,106.45532457688368,28421.9459025259
2024-08-05 00:00:57.500883,106.1608692623773,106.65637019809357,105.19065554839216,105.7900288416069,20428.85253539562
2024-08-06 00:00:57.500883,106.66322744556498,107.10018567820212,106.1899781467544,106.1899781467544,38853.03775845123
2024-08-07 00:00:57.500883,105.67806371278571,106.9571568285448,105.20732552326095,106.9571568285448,38642.82622811906
2024-08-08 00:00:57.500883,108.06045545314984,108.717603226397,106.76172888495866,106.76172888495866,43416.32751700583
2024-08-09 00:00:57.500883,109.83345554045034,110.41937290459491,109.8123516851863,109.97878253462034,17672.634322587815
2024-08-10 00:00:57.500883,112.20197070348749,112.66337323313884,111.35219780463471,112.66337323313884,12657.295230675296
2024-08-11 00:00:57.500883,112.26840064544477,113.0470309025729,111.26104685950557,111.57081780618282,76284.67619089388
2024-08-12 00:00:57.500883,115.20723416956949,116.1551849400125,112.59513336968543,116.1551849400125,113769.16119834587
2024-08-13 00:00:57.500883,117.3385506517777,118.09441830700501,116.56448112454719,117.24921051156774,8559.145555754796
2024-08-14 00:00:57.500883,115.51492862764266,115.85091324622712,115.44393530018056,115.59114307219309,15793.021623392306
2024-08-15 00:00:57.500883,117.27525570819897,118.3383076356336,116.81301413578794,117.91717183404572,46142.25680056945
2024-08-16 00:00:57.500883,117.27093819040549,118.14263575451272,116.28218655312637,118.14263575451272,10371.071699097702
2024-08-17 00:00:57.500883,119.48025630764631,120.35756023729178,118.81502095817827,120.35756023729178,18710.29300257537
2024-08-18 00:00:57.500883,119.1688930849617,121.56837912998307,118.67744238829238,120.04799460202577,3973.196836758056
2024-08-19 00:00:57.500883,117.12321112396079,118.59371803469259,116.87264765088145,117.05405886734088,15047.57986295345
2024-08-20 00:00:57.500883,114.09221530686597,114.21775061090513,113.65608108804663,113.65608108804663,42353.16976933657
2024-08-21 00:00:57.500883,113.20193337665138,113.60277638134187,112.65727150514395,113.00671194887722,15960.2190630712
2024-08-22 00:00:57.500883,111.26934549268634,112.35412089916147,110.9904838773779,112.35412089916147,22698.19136972752
2024-08-23 00:00:57.500883,114.77783496269247,115.06423925819422,113.54383789628572,114.44707530724732,9244.576932840058
2024-08-24 00:00:57.500883,113.82540770451273,114.76568963545978,113.39879563187398,113.39879563187398,17142.388759183494
2024-08-25 00:00:57.500883,113.00756123851328,113.66970169063673,112.00632485407213,113.66970169063673,18354.342600006228
2024-08-26 00:00:57.500883,112.30745515760385,114.18461544682901,110.93815485392226,110.93815485392226,42077.444302023505
2024-08-27 00:00:57.500883,111.06006087388207,111.73478236068713,110.06108899750737,110.14477919686075,8090.916116632335
2024-08-28 00:00:57.500883,110.9755057255954,113.22718809724797,109.78637130232447,109.99856540957181,7710.030798843221
2024-08-29 00:00:57.500883,109.90004945087021,111.69414331716288,108.80220700283019,108.80220700283019,19253.931883959183
2024-08-30 00:00:57.500883,110.26810821332525,111.25886886903676,109.46571792989543,111.25886886903676,7843.196530750041
2024-08-31 00:00:57.500883,109.32726438529966,110.34867935416341,108.4936143665596,109.16067603140849,57267.168829915114
2024-09-01 00:00:57.500883,108.3652542508077,108.52897520905549,108.18568686383469,108.23541525040574,27790.91212342159
2024-09-02 00:00:57.500883,110.19219647376768,110.33297102506866,109.82697852808515,110.32432887609193,51332.14053893495
2024-09-03 00:00:57.500883,109.5879182737575,110.202202611318,108.4638582120542,110.202202611318,11782.322069906702
2024-09-04 00:00:57.500883,109.96004669601925,112.02901610793491,109.84892381031769,109.84892381031769,26133.980650971134
2024-09-05 00:00:57.500883,107.7616634777037,109.59676917987373,106.24534669855261,109.59676917987373,21605.041902894758
2024-09-06 00:00:57.500883,107.52187814358155,108.25126694296932,106.45313723741563,106.50908678835115,127962.56551464579
2024-09-07 00:00:57.500883,105.25560502501583,106.25746551899132,104.30866755153295,104.30866755153295,24205.002600551976
2024-09-08 00:00:57.500883,109.07853206252311,109.3219740838409,108.4674158843147,109.14093833604679,17212.913249635378
2024-09-09 00:00:57.500883,106.97311880646558,108.29410007667632,106.40615686905628,106.40615686905628,13535.591396110896
2024-09-10 00:00:57.500883,108.07440951303342,108.30330901687144,107.66914983534784,107.73518542789972,10765.866243315651
2024-09-11 00:00:57.500883,104.39426223482558,105.07176222488333,103.53241247936108,105.07176222488333,6014.562787861517
2024-09-12 00:00:57.500883,105.48658845343313,106.34378122898403,104.3171123259064,106.1212087545844,34149.022950132916
2024-09-13 00:00:57.500883,105.77327159894674,106.7807949204668,105.15692375192842,105.76031159640782,70158.17566924644
2024-09-14 00:00:57.500883,107.41775258118886,108.15106331364589,107.03795623227178,107.03795623227178,31354.954574329848
2024-09-15 00:00:57.500883,108.23680496859002,108.57756748660908,107.95312091272531,108.21388088262056,22599.265126401937
2024-09-16 00:00:57.500883,107.43579524600435,109.01920538771904,106.91281819019382,108.58298347722808,20055.468312770274
2024-09-17 00:00:57.500883,107.33511322448597,107.7249624704689,105.86356472594359,106.45102134180368,56079.232169470626
2024-09-18 00:00:57.500883,105.92302765705904,106.39065348365664,104.94070843523173,106.39065348365664,14834.552395437659
2024-09-19 00:00:57.500883,104.4969692934578,104.59578397245828,103.36959891391172,103.36959891391172,1877.3100046923335
2024-09-20 00:00:57.500883,102.6053468402726,104.11942794244712,102.23133112919531,102.23133112919531,8233.771658855543
2024-09-21 00:00:57.500883,105.69482562690273,107.02353601378385,105.63993866540689,107.02353601378385,7580.787782337698
2024-09-22 00:00:57.500883,105.42960851561193,105.64014144724592,104.56725590025214,104.56725590025214,72133.37487703205
2024-09-23 00:00:57.500883,106.15553301706468,106.27291484785252,105.73814448144857,105.94204484485769,17273.18091434364
2024-09-24 00:00:57.500883,110.07885436576301,111.50828223167494,109.78592170040217,111.50828223167494,10546.296993579263
2024-09-25 00:00:57.500883,110.10146966314748,110.66604378628836,109.29146107688425,109.73080335498575,92538.35746272569
2024-09-26 00:00:57.500883,109.81785092878316,111.29865304306527,109.41157905442968,111.29865304306527,133055.02048946975
2024-09-27 00:00:57.500883,111.17641684309359,111.50482629825088,110.30256668976293,111.29742743910035,23268.058514049655
2024-09-28 00:00:57.500883,114.05333161403699,115.11683240059054,113.72852238415479,113.92356275978347,19781.827495569312
2024-09-29 00:00:57.500883,113.57959641422148,114.30971942950632,113.08447331225217,114.30929344296072,14787.525033557544
2024-09-30 00:00:57.500883,115.05585540996289,115.2320535776199,113.464951210857,113.464951210857,61596.6387752623
2024-10-01 00:00:57.500883,116.68205529675397,116.7546672649777,115.84842792063951,116.50108477859065,29435.26558779442
2024-10-02 00:00:57.500883,119.57428622967998,121.2772574892172,119.00451259808467,120.37472987257105,12856.479120054886
2024-10-03 00:00:57.500883,117.29848116877987,117.85018436666661,116.81935649472194,117.85018436666661,99402.46364418883
2024-10-04 00:00:57.500883,113.8976569618659,116.48679820512311,113.51658357706948,116.48679820512311,13263.866665218036
2024-10-05 00:00:57.500883,112.32137007562415,112.55634120085162,110.98599476787933,110.98599476787933,8210.82554889726
2024-10-06 00:00:57.500883,114.35164034044654,115.04279154162504,112.26339485562235,112.53690190149584,71165.83939161389
2024-10-07 00:00:57.500883,115.28858404673346,116.35266582301695,114.19594492463675,116.1923175924348,29438.25281144192
2024-10-08 00:00:57.500883,112.61627664852014,113.24108004154957,111.79928713550001,113.18289506290095,12652.42940469745
2024-10-09 00:00:57.500883,113.92114046943473,114.4402983440871,112.10637283963831,112.10637283963831,25634.130663747455
2024-10-10 00:00:57.500883,115.24482581084798,115.30517891328418,114.68011609507512,115.12375699844196,34614.14629449542
